date,location,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used
2021-08-02,Alabama,3603951.0,5159890.0,2130309.0,34.42,73.5,1687444.0,43.45,105.24,11.0,10929.0,2229.0,0.698
2021-08-03,Alabama,3634744.0,5167970.0,2154479.0,34.54,74.13,1693504.0,43.94,105.4,30793.0,14341.0,2925.0,0.703
2021-08-04,Alabama,3646234.0,5201860.0,2164048.0,34.59,74.36,1696031.0,44.14,106.09,11490.0,12655.0,2581.0,0.701
2021-08-05,Alabama,3651071.0,5220840.0,2168426.0,34.61,74.46,1697144.0,44.22,106.48,4837.0,13301.0,2713.0,0.699
2021-08-06,Alabama,3681013.0,5262690.0,2192650.0,34.74,75.07,1703519.0,44.72,107.33,29942.0,13458.0,2745.0,0.699
2021-08-07,Alabama,3699467.0,5330000.0,2207345.0,34.83,75.45,1707895.0,45.02,108.7,18454.0,16042.0,3272.0,0.694
2021-08-08,Alabama,3699583.0,5330000.0,2207724.0,34.84,75.45,1708026.0,45.03,108.7,116.0,13663.0,2787.0,0.694
2021-08-09,Alabama,3712533.0,5330000.0,2217468.0,34.9,75.72,1711014.0,45.23,108.7,12950.0,15512.0,3164.0,0.697
2021-08-10,Alabama,3730982.0,5358370.0,2231388.0,34.99,76.09,1715676.0,45.51,109.28,18449.0,13748.0,2804.0,0.696
2021-08-11,Alabama,3733090.0,5389260.0,2233401.0,35.01,76.14,1716368.0,45.55,109.91,2108.0,12408.0,2531.0,0.693
2021-08-12,Alabama,3748680.0,5418340.0,2245275.0,35.09,76.45,1720455.0,45.79,110.51,15590.0,13944.0,2844.0,0.692
2021-08-13,Alabama,3764110.0,5539910.0,2256357.0,35.18,76.77,1725039.0,46.02,112.99,15430.0,11871.0,2421.0,0.679
2021-08-14,Alabama,3769434.0,5554810.0,2260327.0,35.22,76.88,1726776.0,46.1,113.29,5324.0,9995.0,2038.0,0.679
2021-08-15,Alabama,3792348.0,5554810.0,2275050.0,35.38,77.34,1734722.0,46.4,113.29,22914.0,13252.0,2703.0,0.683
2021-08-16,Alabama,3815944.0,5554810.0,2289141.0,35.56,77.83,1743610.0,46.69,113.29,23596.0,14773.0,3013.0,0.687
2021-08-17,Alabama,3828166.0,5581220.0,2295863.0,35.66,78.08,1748529.0,46.82,113.83,12222.0,13883.0,2831.0,0.686
2021-08-18,Alabama,3838861.0,5631430.0,2302598.0,35.74,78.29,1752243.0,46.96,114.85,10695.0,15110.0,3082.0,0.682
2021-08-19,Alabama,3857905.0,5688310.0,2312990.0,35.88,78.68,1759489.0,47.17,116.01,19044.0,15604.0,3182.0,0.678
2021-08-20,Alabama,3888601.0,5789070.0,2330695.0,36.11,79.31,1770725.0,47.53,118.07,30696.0,17784.0,3627.0,0.672
2021-08-21,Alabama,3906516.0,5863360.0,2340782.0,36.25,79.67,1777585.0,47.74,119.58,17915.0,19583.0,3994.0,0.666
2021-08-22,Alabama,3916146.0,5863220.0,2345934.0,36.34,79.87,1781590.0,47.85,119.58,9630.0,17685.0,3607.0,0.668
2021-08-23,Alabama,3943465.0,5863220.0,2358550.0,36.58,80.43,1793712.0,48.1,119.58,27319.0,18217.0,3715.0,0.673
2021-08-24,Alabama,3963352.0,5863220.0,2368289.0,36.76,80.83,1802279.0,48.3,119.58,19887.0,19312.0,3939.0,0.676
2021-08-25,Alabama,3966712.0,5889060.0,2370282.0,36.79,80.9,1803904.0,48.34,120.11,3360.0,18264.0,3725.0,0.674
2021-08-26,Alabama,3988529.0,5962240.0,2380869.0,36.98,81.35,1813256.0,48.56,121.6,21817.0,18661.0,3806.0,0.669
2021-08-27,Alabama,4044688.0,6045390.0,2399704.0,37.49,82.49,1838347.0,48.94,123.3,56159.0,22298.0,4548.0,0.669
2021-08-28,Alabama,4072870.0,6085890.0,2415007.0,37.73,83.07,1850031.0,49.25,124.12,28182.0,23765.0,4847.0,0.669
2021-08-29,Alabama,4097445.0,6102830.0,2426453.0,37.94,83.57,1860445.0,49.49,124.47,24575.0,25900.0,5282.0,0.671
2021-08-30,Alabama,4112942.0,6102130.0,2432879.0,38.1,83.88,1868344.0,49.62,124.45,15497.0,24211.0,4938.0,0.674
2021-08-31,Alabama,4136247.0,6127400.0,2442247.0,38.35,84.36,1880276.0,49.81,124.97,23305.0,24699.0,5037.0,0.675
2021-09-01,Alabama,4139337.0,6151970.0,2444342.0,38.38,84.42,1882050.0,49.85,125.47,3090.0,24661.0,5030.0,0.673
2021-09-02,Alabama,4158442.0,6218000.0,2452547.0,38.57,84.81,1891063.0,50.02,126.82,19105.0,24273.0,4950.0,0.669
2021-09-03,Alabama,4178419.0,6259550.0,2461343.0,38.77,85.22,1900876.0,50.2,127.66,19977.0,19104.0,3896.0,0.668
2021-09-04,Alabama,4209610.0,6294440.0,2474109.0,39.07,85.85,1915710.0,50.46,128.37,31191.0,19534.0,3984.0,0.669
2021-09-05,Alabama,,,,,,,,,,17362.0,3541.0,
2021-09-06,Alabama,,,,,,,,,,16486.0,3362.0,
2021-09-07,Alabama,4237710.0,6294340.0,2485579.0,39.36,86.43,1930090.0,50.69,128.37,,14495.0,2956.0,0.673
2021-09-08,Alabama,4252635.0,6299020.0,2491633.0,39.53,86.73,1938065.0,50.82,128.47,14925.0,16185.0,3301.0,0.675
2021-09-09,Alabama,4255847.0,6337120.0,2493041.0,39.57,86.8,1940044.0,50.85,129.24,3212.0,13915.0,2838.0,0.672
2021-09-10,Alabama,4287769.0,6388850.0,2504656.0,39.91,87.45,1956859.0,51.08,130.3,31922.0,15621.0,3186.0,0.671
2021-09-11,Alabama,4292244.0,6427570.0,2506484.0,39.96,87.54,1959493.0,51.12,131.09,4475.0,11805.0,2408.0,0.668
2021-09-12,Alabama,4313489.0,6427570.0,2514065.0,40.2,87.97,1971041.0,51.27,131.09,21245.0,13502.0,2754.0,0.671
2021-09-14,Alabama,4329528.0,6447940.0,2516176.0,40.4,88.3,1980807.0,51.32,131.51,1329.0,13117.0,2675.0,0.671
2021-09-15,Alabama,4342220.0,6485880.0,2520979.0,40.55,88.56,1988025.0,51.42,132.28,12692.0,12798.0,2610.0,0.669
2021-09-16,Alabama,4359022.0,6503890.0,2526998.0,40.74,88.9,1997364.0,51.54,132.65,16802.0,14739.0,3006.0,0.67
2021-09-17,Alabama,4383430.0,6525240.0,2535635.0,41.01,89.4,2010919.0,51.71,133.08,24408.0,13666.0,2787.0,0.672
2021-09-18,Alabama,4386893.0,6545280.0,2537329.0,41.06,89.47,2013023.0,51.75,133.49,3463.0,13521.0,2758.0,0.67
2021-09-19,Alabama,4405259.0,6545280.0,2543475.0,41.27,89.84,2023759.0,51.87,133.49,18366.0,13110.0,2674.0,0.673
2021-09-20,Alabama,4415777.0,6545280.0,2547021.0,41.4,90.06,2030149.0,51.95,133.49,10518.0,12511.0,2552.0,0.675
2021-09-21,Alabama,4430711.0,6547850.0,2552143.0,41.58,90.36,2038644.0,52.05,133.54,14934.0,14455.0,2948.0,0.677
2021-09-22,Alabama,4439932.0,6561280.0,2555237.0,41.69,90.55,2043972.0,52.11,133.82,9221.0,13959.0,2847.0,0.677
2021-09-23,Alabama,4441961.0,6589940.0,2556115.0,41.71,90.59,2045238.0,52.13,134.4,2029.0,11848.0,2416.0,0.674
2021-09-24,Alabama,4449282.0,6601120.0,2558569.0,41.8,90.74,2049383.0,52.18,134.63,7321.0,9407.0,1919.0,0.674
2021-09-25,Alabama,4471337.0,6639550.0,2565735.0,42.03,91.19,2060935.0,52.33,135.41,22055.0,12063.0,2460.0,0.673
2021-09-26,Alabama,4485507.0,6639550.0,2570413.0,42.2,91.48,2069026.0,52.42,135.41,14170.0,11464.0,2338.0,0.676
2021-09-27,Alabama,4494228.0,6639550.0,2572916.0,42.29,91.66,2073717.0,52.47,135.41,8721.0,11207.0,2286.0,0.677
2021-09-28,Alabama,4511086.0,6646890.0,2577657.0,42.45,92.0,2081567.0,52.57,135.56,16858.0,11482.0,2342.0,0.679
2021-09-29,Alabama,4514239.0,6670090.0,2578863.0,42.49,92.07,2083182.0,52.6,136.04,3153.0,10615.0,2165.0,0.677
2021-09-30,Alabama,4532608.0,6665330.0,2583590.0,42.62,92.44,2089852.0,52.69,135.94,18369.0,12950.0,2641.0,0.68
2021-10-01,Alabama,4534772.0,6709370.0,2584258.0,42.64,92.49,2090806.0,52.71,136.84,2164.0,12213.0,2491.0,0.676
2021-10-02,Alabama,4544355.0,6738280.0,2586950.0,42.73,92.68,2094920.0,52.76,137.43,9583.0,10431.0,2127.0,0.674
2021-10-03,Alabama,4565230.0,6736650.0,2592096.0,42.89,93.11,2103203.0,52.87,137.39,20875.0,11389.0,2323.0,0.678
2021-10-04,Alabama,4579477.0,6736230.0,2595947.0,43.02,93.4,2109349.0,52.94,137.38,14247.0,12178.0,2484.0,0.68
2021-10-05,Alabama,4584378.0,6742810.0,2597448.0,43.07,93.5,2111925.0,52.97,137.52,4901.0,10470.0,2135.0,0.68
2021-10-06,Alabama,4594736.0,6757960.0,2600070.0,43.15,93.71,2115732.0,53.03,137.83,10358.0,11500.0,2345.0,0.68
2021-10-07,Alabama,4604007.0,6781040.0,2602402.0,43.22,93.9,2118943.0,53.08,138.3,9271.0,10200.0,2080.0,0.679
2021-10-08,Alabama,4624892.0,6829510.0,2608058.0,43.38,94.32,2126766.0,53.19,139.29,20885.0,12874.0,2626.0,0.677
2021-10-09,Alabama,4630089.0,6858210.0,2609534.0,43.42,94.43,2128926.0,53.22,139.87,5197.0,12248.0,2498.0,0.675
2021-10-10,Alabama,,,,,,,,,,10555.0,2153.0,
2021-10-11,Alabama,,,,,,,,,,9810.0,2001.0,
2021-10-12,Alabama,4657171.0,6864150.0,2616672.0,43.64,94.98,2139547.0,53.37,139.99,,10399.0,2121.0,0.678
2021-01-12,Alaska,35838.0,141600.0,22486.0,0.74,4.9,5400.0,3.07,19.36,,,,0.253
2021-01-13,Alaska,38680.0,149475.0,24541.0,0.84,5.29,6166.0,3.35,20.43,2842.0,2842.0,3885.0,0.259
2021-01-14,Alaska,42596.0,150450.0,35508.0,,5.82,,4.85,20.57,3916.0,3379.0,4619.0,0.283
2021-01-15,Alaska,49039.0,150450.0,39546.0,1.29,6.7,9406.0,5.41,20.57,6443.0,4400.0,6015.0,0.326
2021-01-16,Alaska,,,,,,,,,,4381.0,5989.0,
2021-01-17,Alaska,,,,,,,,,,4369.0,5972.0,
2021-01-18,Alaska,,,,,,,,,,4362.0,5963.0,
2021-01-19,Alaska,66331.0,150450.0,55434.0,1.48,9.07,10802.0,7.58,20.57,,4356.0,5955.0,0.441
2021-01-20,Alaska,68293.0,150350.0,56911.0,1.54,9.34,11283.0,7.78,20.55,1962.0,4230.0,5782.0,0.454
2021-01-21,Alaska,71907.0,154325.0,59449.0,1.69,9.83,12352.0,8.13,21.1,3614.0,4187.0,5724.0,0.466
2021-01-22,Alaska,81096.0,155500.0,67262.0,1.88,11.09,13718.0,9.19,21.26,9189.0,4580.0,6261.0,0.522
2021-01-23,Alaska,88344.0,155700.0,73014.0,2.08,12.08,15206.0,9.98,21.28,7248.0,4997.0,6831.0,0.567
2021-01-24,Alaska,94257.0,155700.0,77925.0,2.21,12.88,16201.0,10.65,21.28,5913.0,5225.0,7142.0,0.605
2021-01-25,Alaska,97031.0,155700.0,80226.0,2.28,13.26,16673.0,10.97,21.28,2774.0,5003.0,6839.0,0.623
2021-01-26,Alaska,98149.0,162925.0,81200.0,2.3,13.42,16815.0,11.1,22.27,1118.0,4545.0,6213.0,0.602
2021-01-27,Alaska,101597.0,170575.0,83363.0,2.47,13.89,18097.0,11.4,23.32,3448.0,4758.0,6504.0,0.596
2021-01-28,Alaska,105858.0,178075.0,85672.0,2.74,14.47,20045.0,11.71,24.34,4261.0,4850.0,6630.0,0.594
2021-01-29,Alaska,110396.0,192350.0,88654.0,2.95,15.09,21593.0,12.12,26.29,4538.0,4186.0,5722.0,0.574
2021-01-30,Alaska,115268.0,193150.0,91794.0,3.19,15.76,23320.0,12.55,26.4,4872.0,3846.0,5257.0,0.597
2021-01-31,Alaska,119590.0,193150.0,94889.0,3.36,16.35,24545.0,12.97,26.4,4322.0,3619.0,4947.0,0.619
2021-02-01,Alaska,122020.0,193150.0,96396.0,3.48,16.68,25467.0,13.18,26.4,2430.0,3570.0,4880.0,0.632
2021-02-02,Alaska,123443.0,196975.0,97076.0,3.58,16.87,26207.0,13.27,26.93,1423.0,3613.0,4939.0,0.627
2021-02-03,Alaska,125765.0,229975.0,98076.0,3.76,17.19,27528.0,13.41,31.44,2322.0,3453.0,4720.0,0.547
2021-02-04,Alaska,129936.0,240325.0,99596.0,4.12,17.76,30172.0,13.61,32.85,4171.0,3440.0,4702.0,0.541
2021-02-05,Alaska,134002.0,245700.0,101225.0,4.46,18.32,32593.0,13.84,33.59,4066.0,3372.0,4609.0,0.545
2021-02-06,Alaska,139147.0,248500.0,103163.0,4.89,19.02,35773.0,14.1,33.97,5145.0,3411.0,4663.0,0.56
2021-02-07,Alaska,146082.0,248500.0,106311.0,5.41,19.97,39541.0,14.53,33.97,6935.0,3785.0,5174.0,0.588
2021-02-08,Alaska,150934.0,248500.0,109890.0,5.58,20.63,40812.0,15.02,33.97,4852.0,4131.0,5647.0,0.607
2021-02-09,Alaska,152874.0,256900.0,110936.0,5.7,20.9,41698.0,15.16,35.12,1940.0,4204.0,5747.0,0.595
2021-02-10,Alaska,156255.0,260300.0,112448.0,5.95,21.36,43552.0,15.37,35.58,3381.0,4356.0,5955.0,0.6
2021-02-11,Alaska,162273.0,270250.0,116001.0,6.29,22.18,46006.0,15.86,36.94,6018.0,4620.0,6315.0,0.6
2021-02-12,Alaska,167436.0,271350.0,118189.0,6.69,22.89,48969.0,16.16,37.09,5163.0,4776.0,6529.0,0.617
2021-02-13,Alaska,175138.0,271550.0,122463.0,7.16,23.94,52380.0,16.74,37.12,7702.0,5142.0,7029.0,0.645
2021-02-14,Alaska,183831.0,271550.0,126381.0,7.81,25.13,57117.0,17.28,37.12,8693.0,5393.0,7372.0,0.677
2021-02-15,Alaska,,,,,,,,,,5212.0,7125.0,
2021-02-16,Alaska,191008.0,271550.0,129658.0,8.33,26.11,60964.0,17.72,37.12,,5448.0,7447.0,0.703
2021-02-17,Alaska,193617.0,271550.0,130751.0,8.54,26.47,62474.0,17.87,37.12,2609.0,5337.0,7296.0,0.713
2021-02-18,Alaska,199151.0,271550.0,133491.0,8.92,27.22,65245.0,18.25,37.12,5534.0,5268.0,7201.0,0.733
2021-02-19,Alaska,216223.0,299935.0,143887.0,9.83,29.56,71892.0,19.67,41.0,17072.0,6970.0,9528.0,0.721
2021-02-20,Alaska,227403.0,299935.0,148299.0,10.75,31.09,78623.0,20.27,41.0,11180.0,7466.0,10206.0,0.758
2021-02-21,Alaska,235141.0,299935.0,152349.0,11.25,32.14,82272.0,20.83,41.0,7738.0,7330.0,10020.0,0.784
2021-02-22,Alaska,238279.0,299935.0,153572.0,11.5,32.57,84131.0,20.99,41.0,3138.0,7266.0,9932.0,0.794
2021-02-23,Alaska,239927.0,304875.0,154618.0,11.58,32.8,84746.0,21.14,41.68,1648.0,6988.0,9552.0,0.787
2021-02-24,Alaska,243650.0,315765.0,156267.0,11.87,33.31,86836.0,21.36,43.16,3723.0,7148.0,9771.0,0.772
2021-02-25,Alaska,249559.0,319265.0,158792.0,12.33,34.11,90214.0,21.71,43.64,5909.0,7201.0,9844.0,0.782
2021-02-26,Alaska,254334.0,332415.0,161595.0,12.61,34.77,92233.0,22.09,45.44,4775.0,5444.0,7442.0,0.765
2021-02-27,Alaska,259538.0,342535.0,163739.0,13.03,35.48,95331.0,22.38,46.82,5204.0,4591.0,6276.0,0.758
2021-02-28,Alaska,264741.0,342535.0,166735.0,13.34,36.19,97554.0,22.79,46.82,5203.0,4229.0,5781.0,0.773
2021-03-01,Alaska,268406.0,342535.0,168069.0,13.66,36.69,99916.0,22.97,46.82,3665.0,4304.0,5883.0,0.784
2021-03-02,Alaska,269941.0,372725.0,168646.0,13.79,36.9,100902.0,23.05,50.95,1535.0,4288.0,5862.0,0.724
2021-03-03,Alaska,273350.0,399225.0,170586.0,14.0,37.37,102382.0,23.32,54.57,3409.0,4243.0,5800.0,0.685
2021-03-04,Alaska,276891.0,409125.0,172414.0,14.23,37.85,104129.0,23.57,55.93,3541.0,3905.0,5338.0,0.677
2021-03-05,Alaska,281467.0,421375.0,174588.0,14.57,38.48,106558.0,23.87,57.6,4576.0,3876.0,5298.0,0.668
2021-03-06,Alaska,288625.0,426715.0,178237.0,15.04,39.45,110053.0,24.36,58.33,7158.0,4155.0,5680.0,0.676
2021-03-07,Alaska,295046.0,426715.0,180948.0,15.55,40.33,113787.0,24.74,58.33,6421.0,4329.0,5918.0,0.691
2021-03-08,Alaska,298144.0,426715.0,182230.0,15.81,40.76,115635.0,24.91,58.33,3098.0,4248.0,5807.0,0.699
2021-03-09,Alaska,302687.0,430685.0,184906.0,16.04,41.38,117345.0,25.28,58.87,4543.0,4678.0,6395.0,0.703
2021-03-10,Alaska,307769.0,445125.0,188281.0,16.28,42.07,119073.0,25.74,60.85,5082.0,4917.0,6721.0,0.691
2021-03-11,Alaska,313365.0,462875.0,190712.0,16.7,42.84,122197.0,26.07,63.27,5596.0,5211.0,7123.0,0.677
2021-03-12,Alaska,318526.0,470325.0,193951.0,16.97,43.54,124170.0,26.51,64.29,5161.0,5294.0,7237.0,0.677
2021-03-13,Alaska,324271.0,472395.0,197436.0,17.31,44.33,126647.0,26.99,64.57,5745.0,5092.0,6961.0,0.686
2021-03-14,Alaska,333357.0,472395.0,202410.0,17.89,45.57,130857.0,27.67,64.57,9086.0,5473.0,7481.0,0.706
2021-03-15,Alaska,337141.0,472395.0,205256.0,18.12,46.09,132532.0,28.06,64.57,3784.0,5571.0,7615.0,0.714
2021-03-16,Alaska,339647.0,484795.0,206403.0,18.3,46.43,133907.0,28.21,66.27,2506.0,5280.0,7218.0,0.701
2021-03-17,Alaska,345987.0,499625.0,210932.0,18.56,47.3,135810.0,28.83,68.3,6340.0,5460.0,7464.0,0.692
2021-03-18,Alaska,351093.0,509025.0,213432.0,18.93,47.99,138464.0,29.18,69.58,5106.0,5390.0,7368.0,0.69
2021-03-19,Alaska,356055.0,514835.0,216781.0,19.16,48.67,140169.0,29.63,70.38,4962.0,5361.0,7328.0,0.692
2021-03-20,Alaska,362698.0,520685.0,221157.0,19.6,49.58,143349.0,30.23,71.18,6643.0,5490.0,7505.0,0.697
2021-03-21,Alaska,372435.0,520685.0,228333.0,19.95,50.91,145975.0,31.21,71.18,9737.0,5583.0,7632.0,0.715
2021-03-22,Alaska,375590.0,520685.0,230614.0,20.08,51.34,146903.0,31.52,71.18,3155.0,5493.0,7509.0,0.721
2021-03-23,Alaska,376555.0,529765.0,231342.0,20.12,51.47,147214.0,31.62,72.42,965.0,5273.0,7208.0,0.711
2021-03-24,Alaska,379296.0,540815.0,233037.0,20.33,51.85,148725.0,31.86,73.93,2741.0,4758.0,6504.0,0.701
2021-03-25,Alaska,384503.0,549315.0,236062.0,20.64,52.56,150980.0,32.27,75.09,5207.0,4773.0,6525.0,0.7
2021-03-26,Alaska,389775.0,568125.0,239599.0,21.01,53.28,153706.0,32.75,77.66,5272.0,4817.0,6585.0,0.686
2021-03-27,Alaska,395650.0,570465.0,242733.0,21.42,54.08,156698.0,33.18,77.98,5875.0,4707.0,6434.0,0.694
2021-03-28,Alaska,401502.0,570465.0,245355.0,21.9,54.88,160197.0,33.54,77.98,5852.0,4152.0,5676.0,0.704
2021-03-29,Alaska,403284.0,570465.0,246515.0,22.0,55.13,160932.0,33.7,77.98,1782.0,3956.0,5408.0,0.707
2021-03-30,Alaska,404339.0,572905.0,247097.0,22.08,55.27,161504.0,33.78,78.31,1055.0,3969.0,5426.0,0.706
2021-03-31,Alaska,407233.0,601225.0,248711.0,22.3,55.67,163100.0,34.0,82.19,2894.0,3991.0,5456.0,0.677
2021-04-01,Alaska,411529.0,615825.0,250378.0,22.6,56.25,165325.0,34.23,84.18,4296.0,3861.0,5278.0,0.668
2021-04-02,Alaska,415690.0,629315.0,252586.0,22.91,56.82,167561.0,34.53,86.03,4161.0,3702.0,5061.0,0.661
2021-04-03,Alaska,420238.0,636665.0,254263.0,23.34,57.45,170747.0,34.76,87.03,4548.0,3513.0,4802.0,0.66
2021-04-04,Alaska,428556.0,636665.0,257375.0,24.17,58.58,176825.0,35.18,87.03,8318.0,3865.0,5283.0,0.673
2021-04-05,Alaska,431436.0,636665.0,258376.0,24.45,58.98,178886.0,35.32,87.03,2880.0,4022.0,5498.0,0.678
2021-04-06,Alaska,432690.0,658125.0,258884.0,24.52,59.15,179359.0,35.39,89.96,1254.0,4050.0,5536.0,0.657
2021-04-07,Alaska,436681.0,684095.0,260622.0,24.87,59.69,181924.0,35.63,93.51,3991.0,4207.0,5751.0,0.638
2021-04-08,Alaska,443287.0,692995.0,263119.0,25.51,60.6,186597.0,35.97,94.73,6606.0,4537.0,6202.0,0.64
2021-04-09,Alaska,448337.0,703015.0,265468.0,25.97,61.29,189958.0,36.29,96.1,5050.0,4664.0,6376.0,0.638
2021-04-10,Alaska,455719.0,706185.0,268587.0,26.63,62.3,194814.0,36.72,96.53,7382.0,5069.0,6929.0,0.645
2021-04-11,Alaska,461286.0,706185.0,270838.0,27.17,63.06,198792.0,37.02,96.53,5567.0,4676.0,6392.0,0.653
2021-04-12,Alaska,465250.0,706185.0,272212.0,27.58,63.6,201795.0,37.21,96.53,3964.0,4831.0,6604.0,0.659
2021-04-13,Alaska,496015.0,717325.0,282684.0,30.4,67.8,222407.0,38.64,98.06,30765.0,9046.0,12366.0,0.691
2021-04-14,Alaska,499742.0,722835.0,284110.0,30.77,68.31,225131.0,38.84,98.81,3727.0,9009.0,12315.0,0.691
2021-04-15,Alaska,499815.0,729305.0,284193.0,30.79,68.32,225221.0,38.85,99.69,73.0,8075.0,11038.0,0.685
2021-04-16,Alaska,504860.0,735675.0,286100.0,31.21,69.01,228333.0,39.11,100.56,5045.0,8075.0,11038.0,0.686
2021-04-17,Alaska,509843.0,746705.0,288040.0,31.63,69.69,231393.0,39.37,102.07,4983.0,7732.0,10569.0,0.683
2021-04-18,Alaska,515501.0,746705.0,290503.0,32.06,70.47,234553.0,39.71,102.07,5658.0,7745.0,10587.0,0.69
2021-04-19,Alaska,517521.0,746705.0,291456.0,32.21,70.74,235666.0,39.84,102.07,2020.0,7467.0,10207.0,0.693
2021-04-20,Alaska,519030.0,746805.0,291921.0,32.36,70.95,236706.0,39.9,102.09,1509.0,3288.0,4495.0,0.695
2021-04-21,Alaska,524758.0,749605.0,294331.0,32.78,71.73,239813.0,40.23,102.47,5728.0,3574.0,4886.0,0.7
2021-04-22,Alaska,530134.0,751205.0,296911.0,33.15,72.47,242474.0,40.59,102.69,5376.0,4331.0,5920.0,0.706
2021-04-23,Alaska,533546.0,756585.0,298047.0,33.45,72.93,244728.0,40.74,103.42,3412.0,4098.0,5602.0,0.705
2021-04-24,Alaska,536961.0,759125.0,299312.0,33.74,73.4,246821.0,40.92,103.77,3415.0,3874.0,5296.0,0.707
2021-04-25,Alaska,539630.0,759125.0,300351.0,33.96,73.77,248428.0,41.06,103.77,2669.0,3447.0,4712.0,0.711
2021-04-26,Alaska,540565.0,759125.0,300706.0,34.04,73.89,249036.0,41.11,103.77,935.0,3292.0,4500.0,0.712
2021-04-27,Alaska,541593.0,760525.0,301212.0,34.11,74.03,249547.0,41.17,103.96,1028.0,3223.0,4406.0,0.712
2021-04-28,Alaska,543274.0,765635.0,301770.0,34.27,74.26,250694.0,41.25,104.66,1681.0,2645.0,3616.0,0.71
2021-04-29,Alaska,550524.0,768205.0,304657.0,34.86,75.25,255008.0,41.65,105.01,7250.0,2913.0,3982.0,0.717
2021-04-30,Alaska,552792.0,769205.0,305395.0,35.07,75.57,256564.0,41.75,105.15,2268.0,2749.0,3758.0,0.719
2021-05-01,Alaska,560662.0,769205.0,307711.0,35.84,76.64,262217.0,42.06,105.15,7870.0,3386.0,4629.0,0.729
2021-05-02,Alaska,562442.0,769205.0,308462.0,36.0,76.88,263330.0,42.17,105.15,1780.0,3259.0,4455.0,0.731
2021-05-03,Alaska,562875.0,769205.0,308656.0,36.03,76.94,263603.0,42.19,105.15,433.0,3187.0,4357.0,0.732
2021-05-04,Alaska,563184.0,772405.0,308846.0,36.05,76.99,263754.0,42.22,105.59,309.0,3084.0,4216.0,0.729
2021-05-05,Alaska,564720.0,774305.0,309518.0,36.17,77.2,264565.0,42.31,105.85,1536.0,3064.0,4188.0,0.729
2021-05-06,Alaska,567031.0,776005.0,310415.0,36.34,77.51,265869.0,42.43,106.08,2311.0,2358.0,3223.0,0.731
2021-05-07,Alaska,569040.0,777445.0,311397.0,36.49,77.79,266960.0,42.57,106.27,2009.0,2321.0,3173.0,0.732
2021-05-08,Alaska,571320.0,777945.0,312475.0,36.68,78.1,268319.0,42.71,106.34,2280.0,1523.0,2082.0,0.734
2021-05-09,Alaska,571368.0,777945.0,312535.0,36.69,78.1,268405.0,42.72,106.34,48.0,1275.0,1743.0,0.734
2021-05-10,Alaska,575174.0,777945.0,314070.0,37.03,78.62,270922.0,42.93,106.34,3806.0,1757.0,2402.0,0.739
2021-05-11,Alaska,576062.0,781245.0,314577.0,37.11,78.75,271486.0,43.0,106.79,888.0,1840.0,2515.0,0.737
2021-05-12,Alaska,577317.0,790295.0,315132.0,37.22,78.92,272256.0,43.08,108.03,1255.0,1800.0,2461.0,0.731
2021-05-13,Alaska,578970.0,790995.0,315883.0,37.36,79.14,273310.0,43.18,108.13,1653.0,1706.0,2332.0,0.732
2021-05-14,Alaska,580781.0,792055.0,316924.0,37.5,79.39,274293.0,43.32,108.27,1811.0,1677.0,2292.0,0.733
2021-05-15,Alaska,583641.0,792755.0,318593.0,37.68,79.78,275681.0,43.55,108.37,2860.0,1760.0,2406.0,0.736
2021-05-16,Alaska,586727.0,792755.0,320705.0,37.85,80.2,276902.0,43.84,108.37,3086.0,2194.0,2999.0,0.74
2021-05-17,Alaska,587406.0,792755.0,321214.0,37.88,80.3,277105.0,43.91,108.37,679.0,1747.0,2388.0,0.741
2021-05-18,Alaska,587995.0,794195.0,321664.0,37.93,80.38,277461.0,43.97,108.56,589.0,1705.0,2331.0,0.74
2021-05-19,Alaska,590878.0,797805.0,323863.0,38.04,80.77,278305.0,44.27,109.06,2883.0,1937.0,2648.0,0.741
2021-05-20,Alaska,593159.0,799005.0,325229.0,38.2,81.08,279464.0,44.46,109.22,2281.0,2027.0,2771.0,0.742
2021-05-21,Alaska,595885.0,801405.0,327119.0,38.34,81.46,280509.0,44.72,109.55,2726.0,2158.0,2950.0,0.744
2021-05-22,Alaska,598449.0,802575.0,328869.0,38.5,81.81,281611.0,44.96,109.71,2564.0,2115.0,2891.0,0.746
2021-05-23,Alaska,601098.0,802575.0,330605.0,38.65,82.17,282727.0,45.19,109.71,2649.0,2053.0,2806.0,0.749
2021-05-24,Alaska,601963.0,802575.0,331243.0,38.69,82.29,283050.0,45.28,109.71,865.0,2080.0,2843.0,0.75
2021-05-25,Alaska,602501.0,805355.0,331563.0,38.73,82.36,283291.0,45.32,110.09,538.0,2072.0,2832.0,0.748
2021-05-26,Alaska,603860.0,805355.0,332524.0,38.81,82.55,283908.0,45.46,110.09,1359.0,1855.0,2536.0,0.75
2021-05-27,Alaska,605559.0,805955.0,333592.0,38.92,82.78,284731.0,45.6,110.17,1699.0,1771.0,2421.0,0.751
